node_id,name,node_type,domain,subdomain,country,description,key_people,scale_metric_year,org_nr,locator_url,sourceClass,verificationStatus,confidence,accessedAt,notes
bergbys-sennep-as,BERGBYS SENNEP AS,organisasjon,foredling-industri,naeringsmiddel-ovrig,NO,Brreg-registrert aktor i foredling-industri/naeringsmiddel-ovrig med 10.890 (Produksjon av næringsmidler ikke nevnt annet sted). Produksjon av egen merkevare. Selskapets virksomhet er produksjon og salg av Sennep og ketchup.,,2026,914848326,https://data.brreg.no/enhetsregisteret/api/enheter/914848326,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.890; ingen Company-rad funnet i lokal DB ved pre-dedup.
bes-tt-as,BESÆTT AS,organisasjon,foredling-industri,naeringsmiddel-ovrig,NO,Brreg-registrert aktor i foredling-industri/naeringsmiddel-ovrig med 10.890 (Produksjon av næringsmidler ikke nevnt annet sted). Produksjon av næringsmidler. Produksjon av næringsmidler.,,2026,926049569,https://data.brreg.no/enhetsregisteret/api/enheter/926049569,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.890; ingen Company-rad funnet i lokal DB ved pre-dedup.
bio3-as,BIO3 AS,organisasjon,foredling-industri,naeringsmiddel-ovrig,NO,"Brreg-registrert aktor i foredling-industri/naeringsmiddel-ovrig med 10.890 (Produksjon av næringsmidler ikke nevnt annet sted). Utvikle, produsere og selge biobaserte protein-ingredienser til forindustrien, samt det som naturlig står i forbindelse med dette, herunder deltakelse i andre selskaper. Utvikle, produsere og selge biobaserte protein-ingredienser til forindustrien, samt det som naturlig står i forbindelse med dette, herunder deltakelse i andre selskaper.",,2026,915334504,https://data.brreg.no/enhetsregisteret/api/enheter/915334504,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.890; ingen Company-rad funnet i lokal DB ved pre-dedup.
bioform-as,BIOFORM AS,organisasjon,foredling-industri,naeringsmiddel-ovrig,NO,"Brreg-registrert aktor i foredling-industri/naeringsmiddel-ovrig med 10.860 (Produksjon av homogeniserte matprodukter og diettmat). Produksjon av homogeniserte matprodukter, helsekost og diettmat, samt hva herved står i forbindelse med. Produksjon av homogeniserte matprodukter, helsekost og diettmat, samt hva herved står i forbindelse med.",,2026,981502949,https://data.brreg.no/enhetsregisteret/api/enheter/981502949,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.860; ingen Company-rad funnet i lokal DB ved pre-dedup.
biopharma-as,BIOPHARMA AS,organisasjon,foredling-industri,naeringsmiddel-ovrig,NO,Brreg-registrert aktor i foredling-industri/naeringsmiddel-ovrig med 10.860 (Produksjon av homogeniserte matprodukter og diettmat). Leieproduksjon. Leieproduksjon.,,2026,981712315,https://data.brreg.no/enhetsregisteret/api/enheter/981712315,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.860; ingen Company-rad funnet i lokal DB ved pre-dedup.
bo-food-company-as,BO FOOD COMPANY AS,organisasjon,foredling-industri,naeringsmiddel-ovrig,NO,"Brreg-registrert aktor i foredling-industri/naeringsmiddel-ovrig med 10.890 (Produksjon av næringsmidler ikke nevnt annet sted). Produksjon av forskjellige sauser, tilbehør og diverse matprodukter. Produksjon av forskjellige sauser, tilbehør og diverse matprodukter.",,2026,935445000,https://data.brreg.no/enhetsregisteret/api/enheter/935445000,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.890; ingen Company-rad funnet i lokal DB ved pre-dedup.
brennande-b-thun-as,BRENNANDE BØTHUN AS,organisasjon,foredling-industri,naeringsmiddel-ovrig,NO,Brreg-registrert aktor i foredling-industri/naeringsmiddel-ovrig med 10.890 (Produksjon av næringsmidler ikke nevnt annet sted). Produksjon og sal av chilisaus og andre sterke matvarer. Produksjon og sal av chilisaus og andre sterke matvarer.,,2026,932926105,https://data.brreg.no/enhetsregisteret/api/enheter/932926105,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.890; ingen Company-rad funnet i lokal DB ved pre-dedup.
a-s-forma,A/S FORMA,organisasjon,foredling-industri,naeringsmiddel-ovrig,NO,"Brreg-registrert aktor i foredling-industri/naeringsmiddel-ovrig med 10.890 (Produksjon av næringsmidler ikke nevnt annet sted). Gjennom datterselskaper, deltagelse i andre selskaper og virksomheter å forestå og fremme omsetningen av næringsmidler. Selskapet kan direkte eller indirekte eie eller på annen måte engasjere seg i annen virksomhet. Gjennom datterselskaper, deltagelse i andre selskaper og virksomheter å forestå og fremme omsetningen av næringsmidler. Selskapet kan direkte eller indirekte eie eller på annen måte engasjere seg i annen ",,2026,914168481,https://data.brreg.no/enhetsregisteret/api/enheter/914168481,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.890; ingen Company-rad funnet i lokal DB ved pre-dedup.
arctic-candy-as,ARCTIC CANDY AS,organisasjon,foredling-industri,naeringsmiddel-ovrig,NO,"Brreg-registrert aktor i foredling-industri/naeringsmiddel-ovrig med 10.890 (Produksjon av næringsmidler ikke nevnt annet sted). Utvikling, produksjon og trading av sukkerfrie næringsmidler. Selskapets formål er å drive utvikling, produksjon og trading av sukkerfrie næringsmidler.",,2026,988232629,https://data.brreg.no/enhetsregisteret/api/enheter/988232629,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.890; ingen Company-rad funnet i lokal DB ved pre-dedup.
attatn-ring-as,ATTÅTNÆRING AS,organisasjon,foredling-industri,naeringsmiddel-ovrig,NO,Brreg-registrert aktor i foredling-industri/naeringsmiddel-ovrig med 10.890 (Produksjon av næringsmidler ikke nevnt annet sted). Virksomheten skal produsere næringsmidler og selge og distribuere disse til detaljist. Produksjon og salg av næringsmidler.,,2026,919514205,https://data.brreg.no/enhetsregisteret/api/enheter/919514205,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.890; ingen Company-rad funnet i lokal DB ved pre-dedup.
