node_id,name,node_type,domain,subdomain,country,description,key_people,scale_metric_year,org_nr,locator_url,sourceClass,verificationStatus,confidence,accessedAt,notes
ava-ocean-as,AVA OCEAN AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiske og fangst, samt det som naturlig står i forbindelse med dette. fiske og fangst i sjø.",,2026,917156425,https://data.brreg.no/enhetsregisteret/api/enheter/917156425,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-6 etter dedupe mot 120 eksisterende villfisk-aktører og alle tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
nergard-havfiske-as,NERGÅRD HAVFISKE AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver anskaffelse og drift av fiskefartøyer. fiske og fangst i sjø.,,2026,930306029,https://data.brreg.no/enhetsregisteret/api/enheter/930306029,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-6 etter dedupe mot 120 eksisterende villfisk-aktører og alle tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
eidesvik-seafood-as,EIDESVIK SEAFOOD AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver handel og tjenesteytende virksomhet, spesielt innenfor fiskeri og,skipsfart og spesielt ved å yte administrasjonstjenester til selskap i,samme konsern, samt hva hermed står i forbindelse, herunder å delta i,andre foretak som driver tilsvarende virksomhet. fiske og fangst i sjø.",,2026,997800702,https://data.brreg.no/enhetsregisteret/api/enheter/997800702,registry_snapshot,machine_verified,middels,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-6 etter dedupe mot 120 eksisterende villfisk-aktører og alle tidligere villfisk-kandidatfiler. Flagges fordi registertekst også omtaler investering/service/utleie/annen blandet rolle.
zenit-havfiske-as,ZENIT HAVFISKE AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver hav- og kystfiske. fiske og fangst i sjø.,,2026,974495848,https://data.brreg.no/enhetsregisteret/api/enheter/974495848,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-6 etter dedupe mot 120 eksisterende villfisk-aktører og alle tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
gamvik-kystfiske-as,GAMVIK KYSTFISKE AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver kystfiske. fiske og fangst i sjø.,,2026,995864835,https://data.brreg.no/enhetsregisteret/api/enheter/995864835,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-6 etter dedupe mot 120 eksisterende villfisk-aktører og alle tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
leroy-havfisk-as,LERØY HAVFISK AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver handel, produksjon og markedsføring av fisk og fiskeprodukter,,investeringer i og eierskap av fiskefartøyer og produksjonsutstyr i,forbindelse med dette, herunder drift av fiske- og,fiskeproduksjonsfartøyer og maskiner, samt rådgivning og andre,aktiviteter innen dette virksomhetsområdet. selskapet skal forøvrig,kunne delta i øvrige økonomisk. fiske og fangst i sjø.",,2026,986392858,https://data.brreg.no/enhetsregisteret/api/enheter/986392858,registry_snapshot,machine_verified,middels,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-6 etter dedupe mot 120 eksisterende villfisk-aktører og alle tidligere villfisk-kandidatfiler. Flagges fordi registertekst også omtaler investering/service/utleie/annen blandet rolle.
luroyveiding-as,LURØYVEIDING AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver eie og drive fartøy for fangst og fiske,,forretningsmessig foredling av næringsmiddel,,herunder være interesent i tilsvarende,forretningsområde. fiske og fangst i sjø.",,2026,974379066,https://data.brreg.no/enhetsregisteret/api/enheter/974379066,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-6 etter dedupe mot 120 eksisterende villfisk-aktører og alle tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
trellevik-kystfiske-as,TRELLEVIK KYSTFISKE AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver hav- og kystfiske, og andre,produkter/tjenester som naturlig hører til dette. selskapet er stiftet,som ledd i skattefri omdanning av EPF Trellevik kystfiske. fiske og fangst i sjø.",,2026,921074832,https://data.brreg.no/enhetsregisteret/api/enheter/921074832,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-6 etter dedupe mot 120 eksisterende villfisk-aktører og alle tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
oksnes-kystfiske-as,ØKSNES KYSTFISKE AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver drift av kystfiskefartøy. fiske og fangst i sjø.,,2026,884295262,https://data.brreg.no/enhetsregisteret/api/enheter/884295262,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-6 etter dedupe mot 120 eksisterende villfisk-aktører og alle tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
christina-e-as,CHRISTINA E AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver rederivirksomhet. fiske og fangst i sjø.,,2026,924565470,https://data.brreg.no/enhetsregisteret/api/enheter/924565470,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-6 etter dedupe mot 120 eksisterende villfisk-aktører og alle tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
