node_id,name,node_type,domain,subdomain,country,description,key_people,scale_metric_year,org_nr,locator_url,sourceClass,verificationStatus,confidence,accessedAt,notes
as-lisa,AS LISA,organisasjon,foredling-industri,frukt-groent-foredling,NO,"Brreg-registrert aktor i foredling-industri/frukt-groent-foredling med 10.390 (Bearbeiding og konservering av frukt og grønnsaker ellers). Eie og drive faste eiendommer, produksjon, handel, agenturvirksomhet og alt som står i forbindelse dermed. Selskapet skal også kunne delta som aksjonær i andre selskaper. Eie og drive faste eiendommer, produksjon, handel, agenturvirksomhet og alt som står i forbindelse dermed. Selskapet skal også kunne delta som aksjonær i andre selskaper.",,2026,932587696,https://data.brreg.no/enhetsregisteret/api/enheter/932587696,registry_snapshot,machine_verified,middels,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.390; ingen Company-rad funnet i lokal DB ved pre-dedup.
askim-frukt-og-b-rpresseri-as,ASKIM FRUKT- OG BÆRPRESSERI AS,organisasjon,foredling-industri,frukt-groent-foredling,NO,"Brreg-registrert aktor i foredling-industri/frukt-groent-foredling med 10.320 (Produksjon av juice av frukt og grønnsaker). Foredling av frukt, bær og grønnsaker, eller drift av annen næringsmiddelvirksomhet, samt investering i annen virksomhet. Foredling av frukt, bær og grønnsaker, eller drift av annen næringsmiddelvirksomhet, samt investering i annen virksomhet.",,2026,986450491,https://data.brreg.no/enhetsregisteret/api/enheter/986450491,registry_snapshot,machine_verified,middels,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.320; ingen Company-rad funnet i lokal DB ved pre-dedup; flagges for etterkontroll fordi aktivitet ogsaa omtaler investerings-/holding-/utleierolle.
bama-industri-as,BAMA INDUSTRI AS,organisasjon,foredling-industri,frukt-groent-foredling,NO,"Brreg-registrert aktor i foredling-industri/frukt-groent-foredling med 10.390 (Bearbeiding og konservering av frukt og grønnsaker ellers). Næringsmiddelbedrift som bearbeider (kutter, vasker, pakker, skreller, koker) frukt, grønnsaker og poteter til dagligvare- og storkjøkkenmarkedet. Import, foredling og handel med frukt og grønnsaksprodukter, samt å delta i andre selskaper som aksjonær eller på annen måte.",,2026,976565967,https://data.brreg.no/enhetsregisteret/api/enheter/976565967,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.390; ingen Company-rad funnet i lokal DB ved pre-dedup.
bonden-gr-nthandel-as,BONDEN GRØNTHANDEL AS,organisasjon,foredling-industri,frukt-groent-foredling,NO,"Brreg-registrert aktor i foredling-industri/frukt-groent-foredling med 10.390 (Bearbeiding og konservering av frukt og grønnsaker ellers). Bearbeiding og konservering av grønnsaker og poteter. Deltagelse i andre selskaper. Produksjon, handel, deltakelse i andre selskaper, investering i fast eiendom og alt hva hermed er forbundet.",,2026,975877698,https://data.brreg.no/enhetsregisteret/api/enheter/975877698,registry_snapshot,machine_verified,middels,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.390; ingen Company-rad funnet i lokal DB ved pre-dedup; flagges for etterkontroll fordi aktivitet ogsaa omtaler investerings-/holding-/utleierolle.
brunlanespakkeriet-as,BRUNLANESPAKKERIET AS,organisasjon,foredling-industri,frukt-groent-foredling,NO,"Brreg-registrert aktor i foredling-industri/frukt-groent-foredling med 10.390 (Bearbeiding og konservering av frukt og grønnsaker ellers). Salg, pakking og foredling av løk, potet og tilhørende produkter. Salg, pakking og foredling av løk, potet og tilhørende produkter.",,2026,982290597,https://data.brreg.no/enhetsregisteret/api/enheter/982290597,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.390; ingen Company-rad funnet i lokal DB ved pre-dedup.
chipsfabrikken-as,CHIPSFABRIKKEN AS,organisasjon,foredling-industri,frukt-groent-foredling,NO,Brreg-registrert aktor i foredling-industri/frukt-groent-foredling med 10.310 (Bearbeiding og konservering av poteter). Produksjon av potetchips. Drive med næringsproduksjon og det som naturlig hører sammen med dette.,,2026,921040954,https://data.brreg.no/enhetsregisteret/api/enheter/921040954,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.310; ingen Company-rad funnet i lokal DB ved pre-dedup.
dahl-potetindustri-as,DAHL POTETINDUSTRI AS,organisasjon,foredling-industri,frukt-groent-foredling,NO,"Brreg-registrert aktor i foredling-industri/frukt-groent-foredling med 10.310 (Bearbeiding og konservering av poteter). Bearbeiding og konservering av poteter/grønnsaker. Bearbeiding og konservering av poteter og grønnsaker, samt hva hermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet.",,2026,898094952,https://data.brreg.no/enhetsregisteret/api/enheter/898094952,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.310; ingen Company-rad funnet i lokal DB ved pre-dedup.
danica-foods-as,DANICA FOODS AS,organisasjon,foredling-industri,frukt-groent-foredling,NO,"Brreg-registrert aktor i foredling-industri/frukt-groent-foredling med 10.390 (Bearbeiding og konservering av frukt og grønnsaker ellers). Næringsmiddelproduksjon (saft, syltetøy, juice) og handel samt hva dermed naturlig står i forbindelse, herunder delta i andre selskaper med lignende virksomhet. Næringsmiddelproduksjon (saft, syltetøy, juice) og handel samt hva dermed naturlig står i forbindelse, herunder delta i andre selskaper med lignende virksomhet.",,2026,966128631,https://data.brreg.no/enhetsregisteret/api/enheter/966128631,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.390; ingen Company-rad funnet i lokal DB ved pre-dedup.
epleblomsten-as,EPLEBLOMSTEN AS,organisasjon,foredling-industri,frukt-groent-foredling,NO,"Brreg-registrert aktor i foredling-industri/frukt-groent-foredling med 10.320 (Produksjon av juice av frukt og grønnsaker). Produksjon og salg av næringsmidler. Produksjon av juice av frukt og grønnsaker, butikkvirksomhet med kjøp og salg av diverse varer, konsulent- og rådgivningstjenester, foredrag og omvisninger, samt annen virksomhet som står i naturlig tilknytning til dette. Produksjon og salg av næringsmidler, butikkvirksomhet med kjøp og salg av diverse varer, konsulent- og rådgivningstjenester, foredrag og omvisninger, samt annen ",,2026,914968682,https://data.brreg.no/enhetsregisteret/api/enheter/914968682,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.320; ingen Company-rad funnet i lokal DB ved pre-dedup.
ferskvarehuset-as,FERSKVAREHUSET AS,organisasjon,foredling-industri,frukt-groent-foredling,NO,"Brreg-registrert aktor i foredling-industri/frukt-groent-foredling med 10.390 (Bearbeiding og konservering av frukt og grønnsaker ellers). Bearbeiding av frukt og grønnsaker til dagligvare- og storkjøkkenmarkedet Foredling og salg av frukt og grønnsaker, samt alt som naturlig hører hertil.",,2026,991365427,https://data.brreg.no/enhetsregisteret/api/enheter/991365427,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.390; ingen Company-rad funnet i lokal DB ved pre-dedup.
