node_id,name,node_type,domain,subdomain,country,description,key_people,scale_metric_year,org_nr,locator_url,sourceClass,verificationStatus,confidence,accessedAt,notes
active-water-as,ACTIVE WATER AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktor i primaerproduksjon/villfisk med NACE 03.110 (Fiske og fangst i sjø). Hav- og kystfiske. Hav og kystfiske, samt hva hermed står i forbindelse, herunder å delta i andre foretak med tilsvarende virksomhet.",,2026,922885044,https://data.brreg.no/enhetsregisteret/api/enheter/922885044,registry_snapshot,machine_verified,hoy,2026-06-27,Brreg API validert aktiv enhet 2026-06-27; NACE 03.110; ingen Company-rad funnet i lokal DB ved pre-dedup.
ada-marie-as,ADA MARIE AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,Brreg-registrert aktor i primaerproduksjon/villfisk med NACE 03.110 (Fiske og fangst i sjø). Hav- og kystfiske. Fiske og fangst.,,2026,831047062,https://data.brreg.no/enhetsregisteret/api/enheter/831047062,registry_snapshot,machine_verified,hoy,2026-06-27,Brreg API validert aktiv enhet 2026-06-27; NACE 03.110; ingen Company-rad funnet i lokal DB ved pre-dedup.
adexa-as,ADEXA AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktor i primaerproduksjon/villfisk med NACE 03.110 (Fiske og fangst i sjø). Hav- og kystfiske. Kystfiske og drift av fiskefartøy, samt annen fiskerirelatert virksomhet.",,2026,933219178,https://data.brreg.no/enhetsregisteret/api/enheter/933219178,registry_snapshot,machine_verified,hoy,2026-06-27,Brreg API validert aktiv enhet 2026-06-27; NACE 03.110; ingen Company-rad funnet i lokal DB ved pre-dedup.
adriansen-fisk-as,ADRIANSEN FISK AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktor i primaerproduksjon/villfisk med NACE 03.110 (Fiske og fangst i sjø). Fiske og salg av fisk, og alt som hører naturlig inn under dette. Selskapet kan ved innskudd eller på annen måte delta i andre selskaper. Fiske og salg av fisk, og alt som hører naturlig inn under dette. Selskapet kan ved innskudd eller på annen måte delta i andre selskaper.",,2026,828685252,https://data.brreg.no/enhetsregisteret/api/enheter/828685252,registry_snapshot,machine_verified,hoy,2026-06-27,Brreg API validert aktiv enhet 2026-06-27; NACE 03.110; ingen Company-rad funnet i lokal DB ved pre-dedup.
adv-stubberud-fiskebat-og-kvotemegling-as,ADV STUBBERUD FISKEBÅT OG KVOTEMEGLING AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktor i primaerproduksjon/villfisk med NACE 03.110 (Fiske og fangst i sjø). Eie og drive fiskebåter direkte eller gjennom andre selskaper, samt kjøp, salg og megling av fiskebåter og fiskekvoter. Eie og drive fiskebåter direkte eller gjennom andre selskaper, samt kjøp, salg og megling av fiskebåter og fiskekvoter.",,2026,917429847,https://data.brreg.no/enhetsregisteret/api/enheter/917429847,registry_snapshot,machine_verified,hoy,2026-06-27,Brreg API validert aktiv enhet 2026-06-27; NACE 03.110; ingen Company-rad funnet i lokal DB ved pre-dedup.
ae-fisk-as,AE FISK AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktor i primaerproduksjon/villfisk med NACE 03.110 (Fiske og fangst i sjø). Kystfiske. Drive kystfiske, og lignende virksomhet.",,2026,929383818,https://data.brreg.no/enhetsregisteret/api/enheter/929383818,registry_snapshot,machine_verified,hoy,2026-06-27,Brreg API validert aktiv enhet 2026-06-27; NACE 03.110; ingen Company-rad funnet i lokal DB ved pre-dedup.
aga-fisk-as,AGA FISK AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktor i primaerproduksjon/villfisk med NACE 03.110 (Fiske og fangst i sjø). Hav- og kystfiske. Drive fiske etter torsk, hyse, sei, kongekrabbe og andre fiskeslag på Finnmarkskysten, samt annen maritim virksomhet som naturlig faller inn under dette. Selskapet skal også kunne delta i andre selskaper med lignende virksomhet, kjøp og salg av aksjer, eller på annen måte gjøre seg interessert i andr",,2026,931586467,https://data.brreg.no/enhetsregisteret/api/enheter/931586467,registry_snapshot,machine_verified,hoy,2026-06-27,Brreg API validert aktiv enhet 2026-06-27; NACE 03.110; ingen Company-rad funnet i lokal DB ved pre-dedup.
agg-fisk-as,AGG FISK AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,Brreg-registrert aktor i primaerproduksjon/villfisk med NACE 03.110 (Fiske og fangst i sjø). Hav- og kystfiske. Å drive fiske med egen sjark.,,2026,937230168,https://data.brreg.no/enhetsregisteret/api/enheter/937230168,registry_snapshot,machine_verified,hoy,2026-06-27,Brreg API validert aktiv enhet 2026-06-27; NACE 03.110; ingen Company-rad funnet i lokal DB ved pre-dedup.
agledahl-kystfiske-as,AGLEDAHL KYSTFISKE AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktor i primaerproduksjon/villfisk med NACE 03.110 (Fiske og fangst i sjø). Hav- og kystfiske. Drive med hav- og kystfiske, inkludert, men ikke begrenset til, fangst, behandling og salg av sjømat, samt å tilby relaterte tjenester som utstyrsvedlikehold, logistikk og fiskerådgivning.",,2026,935631483,https://data.brreg.no/enhetsregisteret/api/enheter/935631483,registry_snapshot,machine_verified,hoy,2026-06-27,Brreg API validert aktiv enhet 2026-06-27; NACE 03.110; ingen Company-rad funnet i lokal DB ved pre-dedup.
agny-fisk-as,AGNY FISK AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,Brreg-registrert aktor i primaerproduksjon/villfisk med NACE 03.110 (Fiske og fangst i sjø). Kystfiske og det som naturlig hører med dette. Drive kystfiske etter hvitfisk og krabbe.,,2026,930138223,https://data.brreg.no/enhetsregisteret/api/enheter/930138223,registry_snapshot,machine_verified,hoy,2026-06-27,Brreg API validert aktiv enhet 2026-06-27; NACE 03.110; ingen Company-rad funnet i lokal DB ved pre-dedup.
