type,id,year,domain,malformed,url,wayback_probe,title
Report,akademia-sifo-kundeprogram-2026,2026,regjeringen.no,0,https://www.regjeringen.no/contentassets/139405f88a35456986e5aa579de7f290/sifo-rapport-1-2026-kunnskapsgrunnlag-om-kundeprogrammene-i-dagligvaremarkedet.pdf,https://web.archive.org/web/2026*/https://www.regjeringen.no/contentassets/139405f88a35456986e5aa579de7f290/sifo-rapport-1-2026-kunnskapsgrunnlag-om-kundeprogrammene-i-dagligvaremarkedet.pdf,SIFO: Lojalitetsprogrammer og prisdata
Report,dagligvaretilsynet-aarsrapport-2021,2021,regjeringen.no,0,https://www.regjeringen.no/contentassets/a9f933fc2c5c4d8aaed0a267b45a033d/dagligvaretilsynet-arsrapport-for-2022.pdf,https://web.archive.org/web/2026*/https://www.regjeringen.no/contentassets/a9f933fc2c5c4d8aaed0a267b45a033d/dagligvaretilsynet-arsrapport-for-2022.pdf,Dagligvaretilsynet — Årsrapport 2021
Report,dagligvaretilsynet-aarsrapport-2022,2022,regjeringen.no,0,https://www.regjeringen.no/contentassets/a9f933fc2c5c4d8aaed0a267b45a033d/arsrapport_dagligvaretilsynet-2023.pdf,https://web.archive.org/web/2026*/https://www.regjeringen.no/contentassets/a9f933fc2c5c4d8aaed0a267b45a033d/arsrapport_dagligvaretilsynet-2023.pdf,Dagligvaretilsynet — Årsrapport 2022
Report,dagligvaretilsynet-aarsrapport-2023,2023,regjeringen.no,0,https://www.regjeringen.no/contentassets/036ffda0c81e4b3f99456a78ec31df0e/arsrapport-dagligvaretilsynet-2024.pdf,https://web.archive.org/web/2026*/https://www.regjeringen.no/contentassets/036ffda0c81e4b3f99456a78ec31df0e/arsrapport-dagligvaretilsynet-2024.pdf,Dagligvaretilsynet — Årsrapport 2023
Report,dagligvaretilsynet-aarsrapport-2024,2024,regjeringen.no,0,https://www.regjeringen.no/contentassets/41847427caa14feb8b8578af3d6d45bc/r15-2023-kartlegging-av-egne-merkevarer-og-vertikal-integrasjon-i-dagligvaremarkedet.pdf,https://web.archive.org/web/2026*/https://www.regjeringen.no/contentassets/41847427caa14feb8b8578af3d6d45bc/r15-2023-kartlegging-av-egne-merkevarer-og-vertikal-integrasjon-i-dagligvaremarkedet.pdf,Dagligvaretilsynet — Årsrapport 2024
Report,emv-kartlegging-2023,2023,regjeringen.no,0,https://www.regjeringen.no/contentassets/41847427caa14feb8b8578af3d6d45bc/r15-2023-kartlegging-av-egne-merkevarer-og-vertikal-integrasjon-i-dagligvaremarkedet.pdf,https://web.archive.org/web/2026*/https://www.regjeringen.no/contentassets/41847427caa14feb8b8578af3d6d45bc/r15-2023-kartlegging-av-egne-merkevarer-og-vertikal-integrasjon-i-dagligvaremarkedet.pdf,Kartlegging av egne merkevarer og vertikal integrasjon i dagligvaremarkedet
Report,juridisk-eiendomsmakt-lokal-konkurranse,2024,regjeringen.no,0,https://www.regjeringen.no/no/aktuelt/forbyr-praksis-som-motvirker-konkurranse-i-dagligvaremarkedet/id2985486/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/aktuelt/forbyr-praksis-som-motvirker-konkurranse-i-dagligvaremarkedet/id2985486/,Eiendomsmakt og lokal konkurranse
Report,kt-markedsundersokelser-2026,2026,regjeringen.no,0,https://www.regjeringen.no/no/aktuelt/i-dag-far-konkurransetilsynet-et-nytt-verktoy-for-a-bekjempe-alvorlige-konkurranseproblemer/id3113837/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/aktuelt/i-dag-far-konkurransetilsynet-et-nytt-verktoy-for-a-bekjempe-alvorlige-konkurranseproblemer/id3113837/,Markedsundersokelser § 14 — Status
Report,matsvinnutvalget-2024,2024,regjeringen.no,0,https://www.regjeringen.no/contentassets/5a5cadf8907a4f4c94740d23d7c4c6e4/rapport-fra-matsvinnutvalget-anbefalinger-til-helhetlige-tiltak-og-virkemidler-31.12.23.pdf,https://web.archive.org/web/2026*/https://www.regjeringen.no/contentassets/5a5cadf8907a4f4c94740d23d7c4c6e4/rapport-fra-matsvinnutvalget-anbefalinger-til-helhetlige-tiltak-og-virkemidler-31.12.23.pdf,Matsvinnutvalgets anbefalinger
Report,meld-st-11-selvforsyning,2024,regjeringen.no,0,https://www.regjeringen.no/no/dokumenter/meld.-st.-11-20232024/id3028626/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/dokumenter/meld.-st.-11-20232024/id3028626/,Strategi for auka sjoelvforsyning
Report,meld-st-4-dagligvare,2024,regjeringen.no,0,https://www.regjeringen.no/no/dokumenter/meld.-st.-4-20242025/id3056808/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/dokumenter/meld.-st.-4-20242025/id3056808/,Status dagligvaretiltak (10-punktsplanen)
Report,menon-funksjonelt-skille-2026,2026,regjeringen.no,0,https://www.regjeringen.no/contentassets/06b381ba03a74b4e9c58822890f7cc2f/utredning-av-funksjonelt-og-regnskapsmessig-skille-i-verdikjeden-for-mat-og-dagligvarer.pdf,https://web.archive.org/web/2026*/https://www.regjeringen.no/contentassets/06b381ba03a74b4e9c58822890f7cc2f/utredning-av-funksjonelt-og-regnskapsmessig-skille-i-verdikjeden-for-mat-og-dagligvarer.pdf,Funksjonelt og regnskapsmessig skille
Report,nou-2011-4,2011,regjeringen.no,0,https://www.regjeringen.no/no/dokumenter/nou-2011-4/id640128/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/dokumenter/nou-2011-4/id640128/,"Mat, makt og avmakt"
Report,nou-2013-6-god-handelsskikk,2013,regjeringen.no,0,https://www.regjeringen.no/no/dokumenter/nou-2013-6/id725309/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/dokumenter/nou-2013-6/id725309/,NOU 2013:6 God handelsskikk i dagligvarekjeden
Report,nou-2022-14,2022,regjeringen.no,0,https://www.regjeringen.no/no/dokumenter/nou-2022-14/id2930144/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/dokumenter/nou-2022-14/id2930144/,Inntektsmaaling i jordbruket
Report,soa-emv-2023,2023,regjeringen.no,0,https://www.regjeringen.no/contentassets/41847427caa14feb8b8578af3d6d45bc/r15-2023-kartlegging-av-egne-merkevarer-og-vertikal-integrasjon-i-dagligvaremarkedet.pdf,https://web.archive.org/web/2026*/https://www.regjeringen.no/contentassets/41847427caa14feb8b8578af3d6d45bc/r15-2023-kartlegging-av-egne-merkevarer-og-vertikal-integrasjon-i-dagligvaremarkedet.pdf,SOA — EMV og Vertikal integrasjon
SourceDoc,src-12,2011,regjeringen.no,0,https://www.regjeringen.no/no/dokumenter/nou-2011-4/id640128/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/dokumenter/nou-2011-4/id640128/,"Mat, makt og avmakt – om styrkeforholdene i verdikjeden for mat"
SourceDoc,src-13,2022,regjeringen.no,0,https://www.regjeringen.no/no/dokumenter/nou-2022-14/id2930144/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/dokumenter/nou-2022-14/id2930144/,Inntektsmåling i jordbruket
SourceDoc,src-139,2020,regjeringen.no,0,https://www.regjeringen.no/no/dokumenter/prop.-33-l-20192020/id2681097/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/dokumenter/prop.-33-l-20192020/id2681097/,Prop. 33 L (2019-2020) Lov om god handelsskikk
SourceDoc,src-140,2025,regjeringen.no,0,https://www.regjeringen.no/no/dokumenter/prop.-4-l-20252026/id3124887/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/dokumenter/prop.-4-l-20252026/id3124887/,Prop. 4 L (2025-2026) Endringer i lov om god handelsskikk
SourceDoc,src-144,2025,regjeringen.no,0,https://www.regjeringen.no/no/dokumenter/meld.-st.-25-20242025/id3095592/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/dokumenter/meld.-st.-25-20242025/id3095592/,Meld. St. 25 (2024-2025) Handlingsplan for sirkulaer oekonomi
SourceDoc,src-145,2025,regjeringen.no,0,https://www.regjeringen.no/id3101561/,https://web.archive.org/web/2026*/https://www.regjeringen.no/id3101561/,Regjeringen pressemelding id3101561 - konkurransepakke dagligvare (19. mai 2025)
SourceDoc,src-146,2024,regjeringen.no,0,https://www.regjeringen.no/id3046671/,https://web.archive.org/web/2026*/https://www.regjeringen.no/id3046671/,Regjeringen pressemelding id3046671 - beredskapslager matkorn (25. juni 2024)
SourceDoc,src-164,2024,regjeringen.no,0,https://www.regjeringen.no/no/tema/klima-og-miljo/forurensning/innsiktsartikler/sirkular-okonomi/id2861732/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/tema/klima-og-miljo/forurensning/innsiktsartikler/sirkular-okonomi/id2861732/,Handlingsplan for en sirkulaer okonomi 2024-2025
SourceDoc,src-26,2024,regjeringen.no,0,https://www.regjeringen.no/no/dokumenter/meld-st-11-20232024/id3033241/,https://web.archive.org/web/2026*/https://www.regjeringen.no/no/dokumenter/meld-st-11-20232024/id3033241/,Strategi for auka sjølvforsyning av jordbruksvarer
SourceDoc,src-27,2024,regjeringen.no,1,regjeringen.no,https://web.archive.org/web/2026*/regjeringen.no,Anmodnings- og utredningsvedtak (Dagligvareseksjonen)
SourceDoc,src-28,2023,regjeringen.no,1,regjeringen.no,https://web.archive.org/web/2026*/regjeringen.no,Kartlegging av egne merkevarer og vertikal integrasjon
SourceDoc,src-47,2024,regjeringen.no,1,regjeringen.no,https://web.archive.org/web/2026*/regjeringen.no,Totalkalkylen for jordbruket (1A og 1B)
SourceDoc,src-65,2026,regjeringen.no,0,https://www.regjeringen.no/,https://web.archive.org/web/2026*/https://www.regjeringen.no/,"NOU-er, Stortingsdokumenter og Juridiske Kilder"
Report,erkkola-2025-nnr-evidence-to-action,2025,doi.org,0,https://doi.org/10.1017/S0029665125100682,https://web.archive.org/web/2026*/https://doi.org/10.1017/S0029665125100682,From evidence to action
Report,pubmed-hiis-2024,2024,doi.org,0,https://doi.org/10.1038/s41586-024-07464-3,https://web.archive.org/web/2026*/https://doi.org/10.1038/s41586-024-07464-3,Unlocking bacterial potential to reduce farmland N2O emissions
Report,pubmed-javourez-2021,2021,doi.org,0,https://doi.org/10.1016/j.biotechadv.2021.107857,https://web.archive.org/web/2026*/https://doi.org/10.1016/j.biotechadv.2021.107857,Waste-to-nutrition: a review of current and emerging conversion pathways
Report,pubmed-recanati-2019,2019,doi.org,0,https://doi.org/10.1016/j.scitotenv.2018.10.377,https://web.archive.org/web/2026*/https://doi.org/10.1016/j.scitotenv.2018.10.377,Assessing the role of CAP for more sustainable and healthier food systems in Europe
Report,pubmed-sigala-2025,2025,doi.org,0,https://doi.org/10.1016/j.wasman.2025.02.044,https://web.archive.org/web/2026*/https://doi.org/10.1016/j.wasman.2025.02.044,Reducing food waste in the HORECA sector using AI-based waste tracking technology
Report,pubmed-van-der-fels-klerx-2024,2024,doi.org,0,https://doi.org/10.1038/s41538-024-00276-9,https://web.archive.org/web/2026*/https://doi.org/10.1038/s41538-024-00276-9,Framework for evaluation of food safety in circular food systems
Report,pubmed-van-leeuwen-2024,2024,doi.org,0,https://doi.org/10.1038/s41538-024-00265-y,https://web.archive.org/web/2026*/https://doi.org/10.1038/s41538-024-00265-y,A novel approach to identify knowledge gaps on food safety in circular food systems
Report,pubmed-wohner-2020,2020,doi.org,0,https://doi.org/10.1016/j.scitotenv.2020.139846,https://web.archive.org/web/2026*/https://doi.org/10.1016/j.scitotenv.2020.139846,Environmental and economic assessment of food-packaging systems with a focus on food waste
Report,pubmed-zamanzadeh-2017,2017,doi.org,0,https://doi.org/10.1038/s41598-017-15784-w,https://web.archive.org/web/2026*/https://doi.org/10.1038/s41598-017-15784-w,Biogas production from food waste via co-digestion and digestion
SourceDoc,src-170,2022,doi.org,0,https://doi.org/10.18174/563389,https://web.archive.org/web/2026*/https://doi.org/10.18174/563389,Identifying and implementing circular applications of agri-residues
SourceDoc,src-72,2023,doi.org,0,https://doi.org/10.18174/638397,https://web.archive.org/web/2026*/https://doi.org/10.18174/638397,WUR White Paper: Circular Food Systems around the world
SourceDoc,src-93,2025,doi.org,0,https://doi.org/10.1787/59cf6c95-en,https://web.archive.org/web/2026*/https://doi.org/10.1787/59cf6c95-en,Beyond FLW Reduction Targets: Measuring and Valuing Food Loss and Waste
Report,trolle-2024-fbdg-environmental-sustainability,2024,doi.org,0,https://doi.org/10.29219/fnr.v68.10792,https://web.archive.org/web/2026*/https://doi.org/10.29219/fnr.v68.10792,Integrating environmental sustainability into Nordic food-based dietary guidelines
Thesis,barbakken-hausken-2006,2006,hdl.handle.net,0,https://hdl.handle.net/11250/167473,https://web.archive.org/web/2026*/https://hdl.handle.net/11250/167473,Det norske dagligvaremarkedet: relasjoner mellom detaljist og produsent
Report,beredskap-nibio-selvforsyning-metode,2024,hdl.handle.net,0,https://hdl.handle.net/11250/3105805,https://web.archive.org/web/2026*/https://hdl.handle.net/11250/3105805,NIBIO: Metode for selvforsyningsberegning
Thesis,handlykken-2023,2023,hdl.handle.net,0,https://hdl.handle.net/11250/3101983,https://web.archive.org/web/2026*/https://hdl.handle.net/11250/3101983,Nudging som atferdsoekonomisk virkemiddel for forbrukeratferd i dagligvare
Thesis,hebrok-phd-2020,2020,hdl.handle.net,0,https://hdl.handle.net/11250/2676125,https://web.archive.org/web/2026*/https://hdl.handle.net/11250/2676125,Food Waste: A practice-oriented design for sustainability approach
Thesis,jacobsen-jansson-2022,2022,hdl.handle.net,0,https://hdl.handle.net/11250/3051794,https://web.archive.org/web/2026*/https://hdl.handle.net/11250/3051794,Norway — the Black Sheep in the Scandinavian Grocery Industry
Thesis,jevne-schiotz-2021,2021,hdl.handle.net,0,https://hdl.handle.net/11250/2788657,https://web.archive.org/web/2026*/https://hdl.handle.net/11250/2788657,"Digitaliseringsstrategier for alternative matsystemer, med utgangspunkt i REKO-ringen"
Thesis,moe-2018,2018,hdl.handle.net,0,https://hdl.handle.net/11250/2569075,https://web.archive.org/web/2026*/https://hdl.handle.net/11250/2569075,Alternative Food Networks — the Case of CSA in Norway
Thesis,nguyen-hartmann-2024,2024,hdl.handle.net,0,https://hdl.handle.net/11250/3158950,https://web.archive.org/web/2026*/https://hdl.handle.net/11250/3158950,Restrictive covenants in the Norwegian grocery market: an empirical study
Thesis,paschen-eriksen-2014,2014,hdl.handle.net,0,https://hdl.handle.net/11250/276369,https://web.archive.org/web/2026*/https://hdl.handle.net/11250/276369,Matpolitikk i Norge — fremdeles norsk? Norsk forvaltnings arbeid med politikkutvikling innenfor EOS
Thesis,sandanger-2012,2012,hdl.handle.net,0,https://hdl.handle.net/11250/166778,https://web.archive.org/web/2026*/https://hdl.handle.net/11250/166778,Horisontal konkurranse i dagligvaremarkedet: Bruken av egne merkevarer
Thesis,tallaksen-2022,2022,hdl.handle.net,0,https://hdl.handle.net/11250/3008873,https://web.archive.org/web/2026*/https://hdl.handle.net/11250/3008873,Mot baerekraftige kostholdsendringer
Thesis,ulsaker-phd-2016,2016,hdl.handle.net,0,https://hdl.handle.net/11250/3197662,https://web.archive.org/web/2026*/https://hdl.handle.net/11250/3197662,On Vertical Restraints: Essays in Industrial Organzation
Thesis,vangelsten-2017,2017,hdl.handle.net,0,https://hdl.handle.net/11250/2491452,https://web.archive.org/web/2026*/https://hdl.handle.net/11250/2491452,Mot et baerekraftig norsk matsystem: Effekt pa selvforsyningsgrad og norsk jordbruk ved redusert konsum av kjott
Report,akademia-nhh-butikkstruktur-2024,2024,nhh.no,0,https://www.nhh.no/en/research-centres/food/,https://web.archive.org/web/2026*/https://www.nhh.no/en/research-centres/food/,NHH: Butikkstruktur og lokal konkurranse
Report,akademia-nhh-foros-media-2025,2025,nhh.no,0,https://www.nhh.no/en/employees/faculty/oystein-foros/,https://web.archive.org/web/2026*/https://www.nhh.no/en/employees/faculty/oystein-foros/,NHH/Foros: Vertikal integrasjon i media og dagligvare
Report,akademia-nhh-matbors-historie,2023,nhh.no,0,https://www.nhh.no/en/research-centres/food/,https://web.archive.org/web/2026*/https://www.nhh.no/en/research-centres/food/,NHH: Matboersens historie og matprisdannelse
Thesis,drager-vagene-2017,2017,nhh.no,0,https://www.nhh.no/contentassets/ef25235953bd4af58671fa1bd5771495/drager-og-vagene.pdf,https://web.archive.org/web/2026*/https://www.nhh.no/contentassets/ef25235953bd4af58671fa1bd5771495/drager-og-vagene.pdf,Markedskonsentrasjon i Skandinavia
Thesis,fretheim-rodnova-2020,2020,nhh.no,0,https://www.nhh.no/contentassets/4c75bee2502f412fad66c9ad9ab96154/fretheimrodnova-etableringshindringer-var-2020_isf_mro-2.pdf,https://web.archive.org/web/2026*/https://www.nhh.no/contentassets/4c75bee2502f412fad66c9ad9ab96154/fretheimrodnova-etableringshindringer-var-2020_isf_mro-2.pdf,Etableringshindringer i dagligvaremarkedet: Lokale reguleringer som etableringshindring
Thesis,hasle-tjostheim-2024,2024,nhh.no,0,https://www.nhh.no/contentassets/36d52bb70566431483b8cda67cf6f995/tjostheim--hasle_offentlig-versjon.pdf,https://web.archive.org/web/2026*/https://www.nhh.no/contentassets/36d52bb70566431483b8cda67cf6f995/tjostheim--hasle_offentlig-versjon.pdf,Lavprissegmentets utvikling i det norske dagligvaremarkedet
Thesis,martens-norum-2020,2020,nhh.no,0,https://www.nhh.no/contentassets/4c75bee2502f412fad66c9ad9ab96154/importvern_til_godkjenning---sensurert-adobe.pdf,https://web.archive.org/web/2026*/https://www.nhh.no/contentassets/4c75bee2502f412fad66c9ad9ab96154/importvern_til_godkjenning---sensurert-adobe.pdf,Importvernets pavirkning pa konsentrasjonen i leverandorleddet
Thesis,meile-2020,2020,nhh.no,0,https://www.nhh.no/contentassets/4c75bee2502f412fad66c9ad9ab96154/thesis_food_ng_meile_uniform_pricing_public_version.pdf,https://web.archive.org/web/2026*/https://www.nhh.no/contentassets/4c75bee2502f412fad66c9ad9ab96154/thesis_food_ng_meile_uniform_pricing_public_version.pdf,Uniform Pricing in Norwegian Grocery Retail
Thesis,nilsen-paulsen-2025,2025,nhh.no,0,https://www.nhh.no/contentassets/398b849b83b24d43995c73b0919b01f8/nilsen_paulsen_pass-through-av-ravarepriser-for-kakao--og-kaffeprodukter.pdf,https://web.archive.org/web/2026*/https://www.nhh.no/contentassets/398b849b83b24d43995c73b0919b01f8/nilsen_paulsen_pass-through-av-ravarepriser-for-kakao--og-kaffeprodukter.pdf,Pass-through av ravarepriser for kakao- og kaffeprodukter
Thesis,selmani-forre-2023,2023,nhh.no,0,https://www.nhh.no/contentassets/6547405137a14bf4afcad1355d45a1be/lidl-selmani--forre-h23.pdf,https://web.archive.org/web/2026*/https://www.nhh.no/contentassets/6547405137a14bf4afcad1355d45a1be/lidl-selmani--forre-h23.pdf,Hvorfor mislyktes Lidl med a etablere seg pa det norske markedet?
Thesis,skulstad-svensson-2024,2024,nhh.no,0,https://www.nhh.no/contentassets/36d52bb70566431483b8cda67cf6f995/icas-fall-i-norge---skulstad--svensson-v24.pdf,https://web.archive.org/web/2026*/https://www.nhh.no/contentassets/36d52bb70566431483b8cda67cf6f995/icas-fall-i-norge---skulstad--svensson-v24.pdf,ICAs fall i Norge
SourceDoc,src-20,2025,nhh.no,0,https://www.nhh.no/en/research-centres/food/,https://web.archive.org/web/2026*/https://www.nhh.no/en/research-centres/food/,Media attention and price competition: Evidence from Norwegian grocery retailing
SourceDoc,src-86,2024,nhh.no,0,https://www.nhh.no/en/research-centres/food/food-news/2024/all-retail-sectors-are-highly-concentrated/,https://web.archive.org/web/2026*/https://www.nhh.no/en/research-centres/food/food-news/2024/all-retail-sectors-are-highly-concentrated/,NHH FOOD: Prof. Frode Steen markedsanalyse april 2024
Report,kt-dagligvarerapport-2024,2025,konkurransetilsynet.no,0,https://konkurransetilsynet.no/wp-content/uploads/2025/04/Konkurransetilsynets-Dagligvarerapport-2024-25.pdf,https://web.archive.org/web/2026*/https://konkurransetilsynet.no/wp-content/uploads/2025/04/Konkurransetilsynets-Dagligvarerapport-2024-25.pdf,Dagligvarerapport 2024-25
Report,kt-innkjopspriser-2017-2023,2024,konkurransetilsynet.no,0,https://konkurransetilsynet.no/dagligvare-forskjeller-i-innkjopspriser-ytterligere-redusert/,https://web.archive.org/web/2026*/https://konkurransetilsynet.no/dagligvare-forskjeller-i-innkjopspriser-ytterligere-redusert/,Kartlegging av innkjopspriser 2017-2023
Report,kt-marginstudie-2024-del1,2024,konkurransetilsynet.no,0,https://konkurransetilsynet.no/wp-content/uploads/2024/05/Rapport-marginstudie.pdf,https://web.archive.org/web/2026*/https://konkurransetilsynet.no/wp-content/uploads/2024/05/Rapport-marginstudie.pdf,Marginstudie Del 1
Report,kt-marginstudie-2025-del2,2025,konkurransetilsynet.no,0,https://konkurransetilsynet.no/wp-content/uploads/2025/01/Del-2.-Kartlegging-av-marginer-ved-bruk-av-informasjon-pa-produktniva.pdf,https://web.archive.org/web/2026*/https://konkurransetilsynet.no/wp-content/uploads/2025/01/Del-2.-Kartlegging-av-marginer-ved-bruk-av-informasjon-pa-produktniva.pdf,Marginstudie Del 2
Report,kt-prisjeger-saken-2024,2024,konkurransetilsynet.no,0,https://konkurransetilsynet.no/wp-content/uploads/2025/02/V2024-4-Offentlig-versjon-Coop-Norge-SA-Norgesgruppen-ASA-Rema-1000-AS-%E2%80%93-palegg-om-opphor-av-overtredelse-.pdf,https://web.archive.org/web/2026*/https://konkurransetilsynet.no/wp-content/uploads/2025/02/V2024-4-Offentlig-versjon-Coop-Norge-SA-Norgesgruppen-ASA-Rema-1000-AS-%E2%80%93-palegg-om-opphor-av-overtredelse-.pdf,"Prisjeger-saken (4,9 mrd. NOK)"
Report,kt-prisjusteringsvinduer-2023,2023,konkurransetilsynet.no,0,https://konkurransetilsynet.no/wp-content/uploads/2023/12/Utredning-om-prisjusteringsvinduer-2023.pdf,https://web.archive.org/web/2026*/https://konkurransetilsynet.no/wp-content/uploads/2023/12/Utredning-om-prisjusteringsvinduer-2023.pdf,Utredning om prisjusteringsvinduer
Report,nordisk-food-markets-2005,2005,konkurransetilsynet.no,0,https://konkurransetilsynet.no/wp-content/uploads/2018/08/NORDIC_FOOD_MARKETS.pdf,https://web.archive.org/web/2026*/https://konkurransetilsynet.no/wp-content/uploads/2018/08/NORDIC_FOOD_MARKETS.pdf,Nordic Food Markets — A Taste for Competition
SourceDoc,src-14,2025,konkurransetilsynet.no,0,https://konkurransetilsynet.no/wp-content/uploads/2025/04/Konkurransetilsynets-Dagligvarerapport-2024-25.pdf,https://web.archive.org/web/2026*/https://konkurransetilsynet.no/wp-content/uploads/2025/04/Konkurransetilsynets-Dagligvarerapport-2024-25.pdf,Konkurransetilsynets Dagligvarerapport 2024-25
SourceDoc,src-36,2025,konkurransetilsynet.no,1,konkurransetilsynet.no,https://web.archive.org/web/2026*/konkurransetilsynet.no,Ny hjemmel for markedsetterforskning
SourceDoc,src-42,2024,konkurransetilsynet.no,1,konkurransetilsynet.no,https://web.archive.org/web/2026*/konkurransetilsynet.no,Vedtak om overtredelsesgebyr i dagligvaremarkedet
SourceDoc,src-44,2024,konkurransetilsynet.no,1,konkurransetilsynet.no,https://web.archive.org/web/2026*/konkurransetilsynet.no,Lønnsomhet på virksomhetsnivå 2017–2022
Report,karlstad-declaration-matberedskap-2024,2024,norden.org,0,https://www.norden.org/no/declaration/karlstaddeklarasjonen,https://web.archive.org/web/2026*/https://www.norden.org/no/declaration/karlstaddeklarasjonen,Karlstad-deklarasjonen om nordisk matberedskap
Report,normo-2025-nordic-monitoring,2025,norden.org,0,https://www.norden.org/en/publication/normo-2025-nordic-monitoring-2014-2024,https://web.archive.org/web/2026*/https://www.norden.org/en/publication/normo-2025-nordic-monitoring-2014-2024,NORMO 2025
Report,solutions-menu-2018,2018,norden.org,0,https://www.norden.org/en/publication/solutions-menu-nordic-guide-sustainable-food-policy,https://web.archive.org/web/2026*/https://www.norden.org/en/publication/solutions-menu-nordic-guide-sustainable-food-policy,Solutions Menu
SourceDoc,src-165,2019,norden.org,0,https://www.norden.org/en/declaration/our-vision-2030,https://web.archive.org/web/2026*/https://www.norden.org/en/declaration/our-vision-2030,Our Vision 2030
SourceDoc,src-166,2021-2024,norden.org,0,https://www.norden.org/en/information/action-plan-vision-2030,https://web.archive.org/web/2026*/https://www.norden.org/en/information/action-plan-vision-2030,Action Plan for Vision 2030
SourceDoc,src-167,2021,norden.org,0,https://www.norden.org/en/publication/nordic-indicators-our-vision-2030,https://web.archive.org/web/2026*/https://www.norden.org/en/publication/nordic-indicators-our-vision-2030,Nordic Indicators for Our Vision 2030
SourceDoc,src-168,2023,norden.org,0,https://www.norden.org/en/publication/nordic-region-sustainable-and-integrated-region-our-vision-2030-status-report-2023,https://web.archive.org/web/2026*/https://www.norden.org/en/publication/nordic-region-sustainable-and-integrated-region-our-vision-2030-status-report-2023,The Nordic Region - a sustainable and integrated region? Our Vision 2030 Status Report 2023
SourceDoc,src-92,2018,norden.org,0,https://www.norden.org/en/publication/nordic-bioeconomy-programme,https://web.archive.org/web/2026*/https://www.norden.org/en/publication/nordic-bioeconomy-programme,Nordic Bioeconomy Programme: 15 Action Points for Sustainable Change
Report,karlstad-declaration-2024,2024,pub.norden.org,0,https://pub.norden.org/nord2024-023/nord2024-023.pdf,https://web.archive.org/web/2026*/https://pub.norden.org/nord2024-023/nord2024-023.pdf,UNESCO Biosphere Reserves — A Path to Local Holistic Sustainability (Nord 2024:023)
Report,nnr2023-nordic-nutrition-recommendations,2023,pub.norden.org,0,https://pub.norden.org/nord2023-003/,https://web.archive.org/web/2026*/https://pub.norden.org/nord2023-003/,Nordic Nutrition Recommendations 2023
Report,norden-policy-2024,2024,pub.norden.org,0,https://pub.norden.org/nord2024-007/nord2024-007.pdf,https://web.archive.org/web/2026*/https://pub.norden.org/nord2024-007/nord2024-007.pdf,Policy tools for sustainable and healthy eating
Report,nordic-food-alert-2025,2025,pub.norden.org,0,https://pub.norden.org/nord2025-010/nord2025-010.pdf,https://web.archive.org/web/2026*/https://pub.norden.org/nord2025-010/nord2025-010.pdf,Beyond Zero — Nordic Architecture on the Road Towards Renewed Practices (Nord 2025:010)
Report,sirkularitet-matsvinn-2024,2024,pub.norden.org,0,https://pub.norden.org/nord2024-034/nord2024-034.pdf,https://web.archive.org/web/2026*/https://pub.norden.org/nord2024-034/nord2024-034.pdf,Breaking Barriers
SourceDoc,src-162,2025,pub.norden.org,0,https://pub.norden.org/nord2025-007/nord2025-007.pdf,https://web.archive.org/web/2026*/https://pub.norden.org/nord2025-007/nord2025-007.pdf,Effective waste prevention needs policies targeting the entire value chain
SourceDoc,src-169,2025-2030,pub.norden.org,0,https://pub.norden.org/politiknord2024-749/political-priorities.html,https://web.archive.org/web/2026*/https://pub.norden.org/politiknord2024-749/political-priorities.html,"Nordic Co-operation Programme for Fisheries, Aquaculture, Agriculture, Food and Forestry 2025-2030"
Report,konkurrensverket-2025-5-livsmedelsutredning,2025,konkurrensverket.se,0,https://www.konkurrensverket.se/globalassets/dokument/informationsmaterial/rapporter-och-broschyrer/rapportserie/rapport_2025-5.pdf,https://web.archive.org/web/2026*/https://www.konkurrensverket.se/globalassets/dokument/informationsmaterial/rapporter-och-broschyrer/rapportserie/rapport_2025-5.pdf,Konkurrensverket rapport 2025:5 — livsmedelsutredningen
Report,konkurrensverket-summary-2024,2024,konkurrensverket.se,0,https://www.konkurrensverket.se/globalassets/dokument/informationsmaterial/rapporter-och-broschyrer/rapportserie/rapport_2024-5.pdf,https://web.archive.org/web/2026*/https://www.konkurrensverket.se/globalassets/dokument/informationsmaterial/rapporter-och-broschyrer/rapportserie/rapport_2024-5.pdf,Summary of the Swedish Competition Authority's inquiry into the food industry 2023–2024
