node_id,name,node_type,domain,subdomain,country,description,key_people,scale_metric_year,org_nr,locator_url,sourceClass,verificationStatus,confidence,accessedAt,notes
reko-ring-moss,REKO-ringen Moss,nettverk,lokale-verdikjeder,reko,NO,REKO-ring i Moss der lokale produsenter selger kortreist mat direkte til forbrukere via Facebook-gruppe.,,,,https://www.facebook.com/groups/210867833131822/,primary,machine_verified,middels,2026-06-25,
reko-ring-kristiansand,REKO-ringen Kristiansand,nettverk,lokale-verdikjeder,reko,NO,REKO-ring i Kristiansand med direktesalg av lokalprodusert mat fra boender og matprodusenter til forbrukere via Facebook.,,,,https://www.facebook.com/groups/REKOKristiansand/,primary,machine_verified,middels,2026-06-25,
reko-ring-bodo,REKO-ringen Bodoe,nettverk,lokale-verdikjeder,reko,NO,REKO-ring i Bodoe med over 5800 foelgere og fokus paa lokalprodusert mat i Salten-regionen.,,,,https://www.facebook.com/groups/rekobodo/,primary,machine_verified,middels,2026-06-25,
reko-ring-lillestrom,REKO-Ringen Lillestroem,nettverk,lokale-verdikjeder,reko,NO,REKO-ring i Lillestroem med over 10.000 medlemmer der lokalprodusenter selger mat direkte til forbrukere.,,,,https://www.facebook.com/groups/rekolillestrom/,primary,machine_verified,hoey,2026-06-25,
tveten-andelsgaard,Tveten andelsgaard,gaard,lokale-verdikjeder,andelslandbruk,NO,Oekologisk andelslandbruk i Oslo med 100 andeler; dyrker groennsaker etter Debio-sertifiserte prinsipper.,,100 andeler,922791368,https://www.tvetenandel.no/,primary,machine_verified,hoey,2026-06-25,"Adresse: Tvetenveien 101, 0671 Oslo"
kirkeby-andelslandbruk,Kirkeby andelslandbruk,gaard,lokale-verdikjeder,andelslandbruk,NO,"Andelslandbruk i Oslo med 90 medlemmer paa 2,9 maal der man dyrker Debio-sertifiserte groennsaker og baer.",,90 andeler,997293770,https://okologisknorge.no/oekoguiden/kirkeby-andelslandbruk/,primary,machine_verified,hoey,2026-06-25,"Adresse: Maridalsveien 500, 0890 Oslo"
ommang-sondre-andelslandbruk,Ommang Soendre andelslandbruk,gaard,lokale-verdikjeder,andelslandbruk,NO,"Biodynamisk andelslandbruk etablert 2008 i Loeten (Hedmarken) med groennsaker, korn, meieri, kjoett og honning fra ca. 450 daa.",,etablert 2008,,https://okologisknorge.no/oekoguiden/ommang-soendre-andelslandbruk/,primary,machine_verified,middels,2026-06-25,Eget nettsted ga connection refused; bekreftet via Oekologisk Norge oekoguiden + Biodynamisk Forening
sverdstad-andelslandbruk,Sverdstad andelslandbruk,gaard,lokale-verdikjeder,andelslandbruk,NO,Oekologisk og biodynamisk andelslandbruk i Sandefjord (Vestfold) etablert 2014 med groennsaker og poteter fra 10 daa.,,etablert 2014,,https://www.sverdstad.no/,primary,machine_verified,hoey,2026-06-25,Facebook: facebook.com/sverdstadandelslandbruk
virgenes-andelsgaard,Virgenes Andelsgaard,gaard,lokale-verdikjeder,andelslandbruk,NO,"Regenerativt og oekologisk andelslandbruk i Larvik (Vestfold) med ca. 200 andelseierfamilier; ukentlig levering til Vestfold, Grenland, Drammen og Oslo.",Tore Jardar S Wirgenes,200 familier,,https://www.virgenes.no/,primary,machine_verified,hoey,2026-06-25,"Adresse: Laagendalsveien 2600, 3282 Kvelde"
dun-andelslandbruk,Dun Andelslandbruk,gaard,lokale-verdikjeder,andelslandbruk,NO,"Andelslandbruk paa Joea i Namsos (Troendelag) etablert 2015 med 40-100 deltakere per sesong; sosial inkludering via Namsos Roede Kors.",,40-100 andeler,,https://dungaard.no/andelslandbruk/,primary,machine_verified,hoey,2026-06-25,"Adresse: Hovsvegen 2, 7856 Joea"
bondens-marked-oslo,Bondens marked Oslo og Omegn,organisasjon,lokale-verdikjeder,bondens-marked,NO,Lokallag av Bondens marked for Oslo-regionen med 56 produsenter og 43 planlagte markeder; bl.a. Vinkelplassen (Majorstuen) og Baerums Verk.,Line Uldal,56 produsenter,,https://bondensmarked.no/lokallag/oslo-og-omegn,primary,machine_verified,hoey,2026-06-25,Kontakt: oslo@bondensmarked.no
bondens-marked-trondelag,Bondens marked Troendelag,organisasjon,lokale-verdikjeder,bondens-marked,NO,Lokallag av Bondens marked for Troendelag med 29 produsenter og markeder i Trondheim og Kristiansund.,Astrid Bye,29 produsenter,,https://bondensmarked.no/lokallag/trondelag,primary,machine_verified,hoey,2026-06-25,Kontakt: trondelag@bondensmarked.no
bondens-marked-rogaland,Bondens marked Rogaland,organisasjon,lokale-verdikjeder,bondens-marked,NO,Lokallag av Bondens marked for Rogaland med 39 produsenter og 26 kommende markeder; primaermarked paa Domkirkeplassen i Stavanger.,Elin Kvingedal,39 produsenter,,https://bondensmarked.no/lokallag/rogaland,primary,machine_verified,hoey,2026-06-25,Kontakt: rogaland@bondensmarked.no
bondens-marked-bergen,Bondens marked Bergen,organisasjon,lokale-verdikjeder,bondens-marked,NO,Lokallag av Bondens marked for Bergen med 25 produsenter og 12 kommende markeder; primaermarked paa Bergen Fisketorget.,Matthijs van Meurs,25 produsenter,,https://bondensmarked.no/lokallag/bergen,primary,machine_verified,hoey,2026-06-25,Kontakt: bergen@bondensmarked.no
