node_id,name,node_type,domain,subdomain,country,description,key_people,scale_metric_year,org_nr,locator_url,sourceClass,verificationStatus,confidence,accessedAt,notes
malvik-markedshage-verkland,MALVIK MARKEDSHAGE VERKLAND,gaard,regenerativ-praksis,market-gardening,NO,"Brreg-registrert markedshageforetak med NACE 01.130 Dyrking av grønnsaker.",,2026,934274091,https://data.brreg.no/enhetsregisteret/api/enheter/934274091,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg navne-/NACE-treff; aktiv drift, areal og salgskanaler krever aktørverifisering."
markedshage-therese-langedrag,MARKEDSHAGE THERESE LANGEDRAG,gaard,regenerativ-praksis,market-gardening,NO,"Brreg-registrert markedshageforetak med NACE 01.130 Dyrking av grønnsaker.",,2026,930530964,https://data.brreg.no/enhetsregisteret/api/enheter/930530964,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg navne-/NACE-treff; aktiv drift, areal og salgskanaler krever aktørverifisering."
sondrol-markedshage-og-gard,SØNDROL MARKEDSHAGE OG GÅRD,gaard,regenerativ-praksis,market-gardening,NO,"Brreg-registrert markedshage-/gårdsforetak med NACE 01.300 Planteformering.",,2026,926763385,https://data.brreg.no/enhetsregisteret/api/enheter/926763385,registry_snapshot,machine_verified,middels,2026-07-01,"Brreg navne-/NACE-treff; matproduksjons- og salgsrolle krever aktørverifisering."
aalbu-markedshage-de-gier,AALBU MARKEDSHAGE DE GIER,gaard,regenerativ-praksis,market-gardening,NO,"Brreg-registrert markedshageforetak med NACE 01.130 Dyrking av grønnsaker.",,2026,926374931,https://data.brreg.no/enhetsregisteret/api/enheter/926374931,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg navne-/NACE-treff; aktiv drift, areal og salgskanaler krever aktørverifisering."
nordrebo-markedshage-synnove-soraa,"NORDREBØ MARKEDSHAGE, SYNNØVE SØRAA",gaard,regenerativ-praksis,market-gardening,NO,"Brreg-registrert markedshageforetak med NACE 01.130 Dyrking av grønnsaker.",,2026,835588572,https://data.brreg.no/enhetsregisteret/api/enheter/835588572,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg navne-/NACE-treff; aktiv drift, areal og salgskanaler krever aktørverifisering."
markedshagen-i-ringebu-as,MARKEDSHAGEN I RINGEBU AS,gaard,regenerativ-praksis,market-gardening,NO,"Brreg-registrert AS med markedshage-navn og NACE 01.130 Dyrking av grønnsaker.",,2026,926838571,https://data.brreg.no/enhetsregisteret/api/enheter/926838571,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg navne-/NACE-treff; aktiv drift, areal og salgskanaler krever aktørverifisering."
la-chacra-markedshagen-pa-skarnes-tvedt,LA CHACRA MARKEDSHAGEN PÅ SKARNES TVEDT,gaard,regenerativ-praksis,market-gardening,NO,"Brreg-registrert markedshageforetak med NACE 01.130 Dyrking av grønnsaker.",,2026,827180602,https://data.brreg.no/enhetsregisteret/api/enheter/827180602,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg navne-/NACE-treff; aktiv drift, areal og salgskanaler krever aktørverifisering."
hima-groent,Hima Grønt,gaard,regenerativ-praksis,market-gardening,NO,"Økoguiden-oppført småskala grønt-/markedshageaktør; brukt som actor-gate kandidat for market-gardening-residualen.",,2026,,https://okologisknorge.no/oekoguiden/hima-groent/,public_member_list,needs_review,middels,2026-07-01,"Offentlig Økoguiden-lokator; aktiv drift og produsentidentitet bør verifiseres mot aktørens egen side før hard claim-lock."
brekkesto-hage,Brekkestø Hage,gaard,regenerativ-praksis,market-gardening,NO,"Økoguiden-oppført småskala hage-/grøntaktør; brukt som actor-gate kandidat for market-gardening-residualen.",,2026,,https://okologisknorge.no/oekoguiden/brekkestoe-hage/,public_member_list,needs_review,middels,2026-07-01,"Offentlig Økoguiden-lokator; aktiv drift og produsentidentitet bør verifiseres mot aktørens egen side før hard claim-lock."
markedshagen-paa-dokka,Markedshagen på Dokka,gaard,regenerativ-praksis,market-gardening,NO,"Økoguiden-oppført markedshage-/småskala grøntaktør; brukt som actor-gate kandidat for market-gardening-residualen.",,2026,,https://okologisknorge.no/oekoguiden/markedshagen-paa-dokka/,public_member_list,needs_review,middels,2026-07-01,"Offentlig Økoguiden-lokator; aktiv drift og produsentidentitet bør verifiseres mot aktørens egen side før hard claim-lock."
branaas-sondre-gard,Brånås Søndre gård,gaard,regenerativ-praksis,market-gardening,NO,"Økoguiden-oppført gårds-/grøntaktør brukt som market-gardening-kandidat der produsentrollen må avgrenses nærmere.",,2026,,https://okologisknorge.no/oekoguiden/braanaas-soendre-gaard/,public_member_list,needs_review,middels,2026-07-01,"Offentlig Økoguiden-lokator; aktiv markedshagerolle, areal og salgskanal må verifiseres før hard claim-lock."
