insight_id,insight_title,doc_id,doc_title,source,rank,confidence,decision
ins-105,"Too Good To Go 120 millioner brukere / 1,35 megatonn CO2e unngaatt",cmmxa66oq003zty0dhw4emg34,Salling Group / Coop Danmark-oppkjop,Report,38.00000190734863,high,
ins-105,"Too Good To Go 120 millioner brukere / 1,35 megatonn CO2e unngaatt",cmmv9nxpo000ew70dvu032q2p,Nar matsvinn blir et politikkomrade,Thesis,34.000000953674316,high,
ins-105,"Too Good To Go 120 millioner brukere / 1,35 megatonn CO2e unngaatt",cmmxa66ma003sty0dvqa38351,Salling Group Annual Report 2024 — Every Day Better,Report,30,high,
ins-105,"Too Good To Go 120 millioner brukere / 1,35 megatonn CO2e unngaatt",cmn7lflf5003mfy0dvfnndzkg,Fremtidens Coop — En virksomhed i forandring,Thesis,28.000001907348633,high,
ins-105,"Too Good To Go 120 millioner brukere / 1,35 megatonn CO2e unngaatt",cmmv9nxqs000zw70dlnk3zui6,Sustainability of food waste prevention through food consumption,Thesis,24.000000953674316,high,
ins-105,"Too Good To Go 120 millioner brukere / 1,35 megatonn CO2e unngaatt",cmmpax3t4002ou10dled3hd5b,Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse,Document,17.200000762939453,high,
ins-105,"Too Good To Go 120 millioner brukere / 1,35 megatonn CO2e unngaatt",cmmv9nxz10048w70dm4ig1vyf,"Nordiske avhandlinger og masteroppgaver om matsystemer, dagligvare og matpolitikk (2010–2026)",Document,16.5,high,
ins-105,"Too Good To Go 120 millioner brukere / 1,35 megatonn CO2e unngaatt",cmo87fi4c00jpq30d9w30ry2h,"Jeg trenger en oversikt over hvilke nøkkelindikatorer (KPI-er) som brukes operativt for å måle sirkularitet i nordiske matsystemer — både i offentlige institusjoner (SSB, Nordisk ministerråd, EUs JRC, norske Matsvinnutvalget, danske Fødevarestyrelsen, svenske Jordbruksverket) og i private bransjeorganer (NorgesGruppen, Coop, Axfood, Arla, Tine).",Document,15.100000381469727,high,
ins-105,"Too Good To Go 120 millioner brukere / 1,35 megatonn CO2e unngaatt",cmoh2g7ek001xn60dxvb4mhpy,2021 Impact Report ENG,Document,14.700000762939453,medium,
ins-105,"Too Good To Go 120 millioner brukere / 1,35 megatonn CO2e unngaatt",cmmv9nxys0046w70dov6it3a9,Nordisk Dagligvaremarked: Markedsstruktur og Validering 2024–2026,Document,13.200000762939453,medium,
ins-106,Plantefonden (DK) forpliktet DKK 394m over 116 prosjekter 2023-2025,cmmxa66oq003zty0dhw4emg34,Salling Group / Coop Danmark-oppkjop,Report,50,high,
ins-106,Plantefonden (DK) forpliktet DKK 394m over 116 prosjekter 2023-2025,cmmxa66ma003sty0dvqa38351,Salling Group Annual Report 2024 — Every Day Better,Report,48.00000190734863,high,
ins-106,Plantefonden (DK) forpliktet DKK 394m over 116 prosjekter 2023-2025,cmmpax3fo000xu10d3b2u7qbo,Reitan Retail / REMA 1000 (2024/2025),Report,24.000000953674316,high,
ins-106,Plantefonden (DK) forpliktet DKK 394m over 116 prosjekter 2023-2025,cmmxa66620033ty0d49joui46,Markedskonsentrasjon i Skandinavia,Document,24,high,
ins-106,Plantefonden (DK) forpliktet DKK 394m over 116 prosjekter 2023-2025,cmmpax3dq000bu10do4j2krnq,Analyse af Salling Group A/S og Coop Danmark A/S,Thesis,22.000000476837158,high,
ins-106,Plantefonden (DK) forpliktet DKK 394m over 116 prosjekter 2023-2025,cmmv9nxqq000yw70dh65jiitb,Sustainable food procurement in public catering: UK vs DK/SE,Thesis,18.000000715255737,high,
ins-106,Plantefonden (DK) forpliktet DKK 394m over 116 prosjekter 2023-2025,cmmpax3td002qu10dxrl7wdei,Forbruksmonstre og matkonsum i Norden,Document,13.500000953674316,medium,
ins-106,Plantefonden (DK) forpliktet DKK 394m over 116 prosjekter 2023-2025,cmn7lflc8002gfy0dcl4adf21,Rema 1000: Nokkelen til succes pa det danske detailmarked,Thesis,12.000000476837158,medium,
ins-106,Plantefonden (DK) forpliktet DKK 394m over 116 prosjekter 2023-2025,cmmpax3t4002ou10dled3hd5b,Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse,Document,12,medium,
ins-106,Plantefonden (DK) forpliktet DKK 394m over 116 prosjekter 2023-2025,cmmpax3so002nu10dnuztrpba,Nordisk HoReCa og Storhusholdning: Komparativ Analyse (2024-2026),Document,12,medium,
ins-106,Plantefonden (DK) forpliktet DKK 394m over 116 prosjekter 2023-2025,cmmpax3rs002lu10dr8rtsh2l,"Grossist, distribusjon og logistikkinfrastruktur i Norden",Document,10.5,medium,
ins-107,"Soer-Korea resirkulerer 96,8% av 4,81 megatonn matavfall (2023)",cmoh2g6yo0012n60dqi8nh1te,Matsvinnutvalgets anbefalinger,Report,40,high,
ins-107,"Soer-Korea resirkulerer 96,8% av 4,81 megatonn matavfall (2023)",cmmv9nxpo000ew70dvu032q2p,Nar matsvinn blir et politikkomrade,Thesis,40,high,
ins-107,"Soer-Korea resirkulerer 96,8% av 4,81 megatonn matavfall (2023)",cmmpax3dj0009u10d92to3qyp,Etableringshindringer i dagligvaremarkedet: Lokale reguleringer som etableringshindring,Thesis,34.000000953674316,high,
ins-107,"Soer-Korea resirkulerer 96,8% av 4,81 megatonn matavfall (2023)",cmmv9nxqs000zw70dlnk3zui6,Sustainability of food waste prevention through food consumption,Thesis,24.000000953674316,high,
ins-107,"Soer-Korea resirkulerer 96,8% av 4,81 megatonn matavfall (2023)",cmnyng2hw00cid50dblzjcvwl,Environmental and economic assessment of food-packaging systems with a focus on food waste,Report,24.000000953674316,high,
ins-107,"Soer-Korea resirkulerer 96,8% av 4,81 megatonn matavfall (2023)",cmmpax3t4002ou10dled3hd5b,Matsvinn og sirkulaer okonomi i matsystemet: Nordisk komparativ analyse,Document,19.600000381469727,high,
ins-107,"Soer-Korea resirkulerer 96,8% av 4,81 megatonn matavfall (2023)",cmmxa66en003jty0dfu0gblcb,Axfood Annual and Sustainability Report 2024,Report,18.000000715255737,high,
ins-107,"Soer-Korea resirkulerer 96,8% av 4,81 megatonn matavfall (2023)",cmmv9nxz10048w70dm4ig1vyf,"Nordiske avhandlinger og masteroppgaver om matsystemer, dagligvare og matpolitikk (2010–2026)",Document,15.000000953674316,high,
ins-107,"Soer-Korea resirkulerer 96,8% av 4,81 megatonn matavfall (2023)",cmn5ibu8b000e1i0dct0a0k6p,Nordisk sirkularitet — komparativ analyse,Document,11.700000762939453,medium,
ins-107,"Soer-Korea resirkulerer 96,8% av 4,81 megatonn matavfall (2023)",cmo87fgsv00b3q30d5rc4siyp,Identifiser de 20 nordiske kommunene som er lengst framme på sirkulær matpolitikk:,Document,11.700000762939453,medium,
ins-107,"Soer-Korea resirkulerer 96,8% av 4,81 megatonn matavfall (2023)",cmo7gxgox0083060dg9rbv56k,Nordiske og internasjonale benchmark-case for matsystemomstilling,Document,11.5,medium,
ins-108,"Arla FarmAhead: -9,9% CO2/kg melk fra 2020-basislinjen innen 2025",cmp11sfh50001zq0d0xllhueq,Produksjon av okologiske jordbruksvarer 2025,Document,18.600000381469727,high,
ins-108,"Arla FarmAhead: -9,9% CO2/kg melk fra 2020-basislinjen innen 2025",cmnyng2bt00bvd50dtvu7seov,Food for Thought: Essays on Green Public Procurement and the Market for Organic Food,Thesis,12.000000476837158,medium,
ins-108,"Arla FarmAhead: -9,9% CO2/kg melk fra 2020-basislinjen innen 2025",cmmxa66q70043ty0dbvm8m5xg,Nordic Food Markets — A Taste for Competition,Report,12.000000476837158,medium,
ins-108,"Arla FarmAhead: -9,9% CO2/kg melk fra 2020-basislinjen innen 2025",cmo87ffd2001kq30dr57jdi3c,Nordiske og internasjonale benchmark-case for matsystemomstilling,Document,7,low,
ins-108,"Arla FarmAhead: -9,9% CO2/kg melk fra 2020-basislinjen innen 2025",cmo7gxgsc008q060ddk0uz6og,Nordiske og internasjonale benchmark-case for matsystemomstilling,Document,7,low,
ins-108,"Arla FarmAhead: -9,9% CO2/kg melk fra 2020-basislinjen innen 2025",cmo7gxgox0083060dg9rbv56k,Nordiske og internasjonale benchmark-case for matsystemomstilling,Document,7,low,
ins-108,"Arla FarmAhead: -9,9% CO2/kg melk fra 2020-basislinjen innen 2025",cmmxa66ng003wty0dlfdpgu2b,Food2030 — Government Report on Food Policy: Finland feeds us and the world,Report,6.000000238418579,low,
