node_id,name,node_type,domain,subdomain,country,description,key_people,scale_metric_year,org_nr,locator_url,sourceClass,verificationStatus,confidence,accessedAt,notes
baba-sushi-moss-as,BABA SUSHI MOSS AS,organisasjon,foredling-industri,sjomat-foredling,NO,"Brreg-registrert aktor i foredling-industri/sjomat-foredling med 10.202 (Slakting av fisk, skalldyr og bløtdyr). Produksjon og salg av sushi (kald mat) og varm mat, samt produkter som naturlig er relatert til dette. Produksjon og salg av sushi (kald mat) og varm mat, samt produkter som naturlig er relatert til dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak.",,2026,913373243,https://data.brreg.no/enhetsregisteret/api/enheter/913373243,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.202; ingen Company-rad funnet i lokal DB ved pre-dedup.
bergen-r-keri-as,BERGEN RØKERI AS,organisasjon,foredling-industri,sjomat-foredling,NO,"Brreg-registrert aktor i foredling-industri/sjomat-foredling med 10.203 (Frysing og videre bearbeiding av fisk, skalldyr og bløtdyr). Produksjon av røket fisk. Produksjon av røket fisk.",,2026,914224985,https://data.brreg.no/enhetsregisteret/api/enheter/914224985,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.203; ingen Company-rad funnet i lokal DB ved pre-dedup.
bergs-fisk-as,BERGS FISK AS,organisasjon,foredling-industri,sjomat-foredling,NO,"Brreg-registrert aktor i foredling-industri/sjomat-foredling med 10.201 (Produksjon av saltfisk, tørrfisk og klippfisk). Kjøp, produksjon og salg av fisk og fiskeprodukter. Kjøp, produksjon og salg av fisk og fiskeprodukter.",,2026,929708768,https://data.brreg.no/enhetsregisteret/api/enheter/929708768,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.201; ingen Company-rad funnet i lokal DB ved pre-dedup.
biomega-norway-as,BIOMEGA NORWAY AS,organisasjon,foredling-industri,sjomat-foredling,NO,"Brreg-registrert aktor i foredling-industri/sjomat-foredling med 10.203 (Frysing og videre bearbeiding av fisk, skalldyr og bløtdyr). Produksjon av høyverdige produkter basert på ferske marine råvarer. Utvikle, produsere og markedsføre høyverdige produkter basert på ferske marine råstoffer.",,2026,982951879,https://data.brreg.no/enhetsregisteret/api/enheter/982951879,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.203; ingen Company-rad funnet i lokal DB ved pre-dedup.
bj-rn-gjertsen-as,BJØRN GJERTSEN AS,organisasjon,foredling-industri,sjomat-foredling,NO,"Brreg-registrert aktor i foredling-industri/sjomat-foredling med 10.201 (Produksjon av saltfisk, tørrfisk og klippfisk). Kjøp, produksjon og salg av fisk og fiskeprodukter og delta i virksomhet som står i forbindelse hermed, herunder å delta i selskaper med lignende virksomhet. Kjøp, produksjon og salg av fisk og fiskeprodukter og delta i virksomhet som står i forbindelse hermed, herunder å delta i selskaper med lignende virksomhet.",,2026,967435147,https://data.brreg.no/enhetsregisteret/api/enheter/967435147,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.201; ingen Company-rad funnet i lokal DB ved pre-dedup.
bleik-fisk-as,BLEIK FISK AS,organisasjon,foredling-industri,sjomat-foredling,NO,"Brreg-registrert aktor i foredling-industri/sjomat-foredling med 10.203 (Frysing og videre bearbeiding av fisk, skalldyr og bløtdyr). Kjøp, pakking og salg av fiskeprodukter. Drive mottak av fisk som leveres gjennom Bleik havn, og drive pakking, foredling og salg av fiskeprodukter.",,2026,917030847,https://data.brreg.no/enhetsregisteret/api/enheter/917030847,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.203; ingen Company-rad funnet i lokal DB ved pre-dedup.
arne-s-rensen-og-s-nner-as,ARNE SØRENSEN & SØNNER AS,organisasjon,foredling-industri,sjomat-foredling,NO,"Brreg-registrert aktor i foredling-industri/sjomat-foredling med 10.201 (Produksjon av saltfisk, tørrfisk og klippfisk). Å drive kjøp og salg samt produksjon av fisk og fiskeprodukter samt alt som naturlig står i for- bindelse hermed, herunder å delta i andre selskaper med lignende virksomhet. Å drive kjøp og salg samt produksjon av fisk og fiskeprodukter samt alt som naturlig står i for- bindelse hermed, herunder å delta i andre selskaper med lignende virksomhet.",,2026,937578504,https://data.brreg.no/enhetsregisteret/api/enheter/937578504,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.201; ingen Company-rad funnet i lokal DB ved pre-dedup.
ballstad-fisk-as,BALLSTAD FISK AS,organisasjon,foredling-industri,sjomat-foredling,NO,"Brreg-registrert aktor i foredling-industri/sjomat-foredling med 10.201 (Produksjon av saltfisk, tørrfisk og klippfisk). Å drive kjøp og salg samt produksjon av fisk og fiskeprodukter samt alt hva som naturlig står i forbindelse hermed, herunder å delta i andre selskaper med lignende virksomhet. Å drive kjøp og salg samt produksjon av fisk og fiskeprodukter samt alt hva som naturlig står i forbindelse hermed, herunder å delta i andre selskaper med lignende virksomhet.",,2026,979436661,https://data.brreg.no/enhetsregisteret/api/enheter/979436661,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.201; ingen Company-rad funnet i lokal DB ved pre-dedup.
bolga-fisk-as,BOLGA FISK AS,organisasjon,foredling-industri,sjomat-foredling,NO,"Brreg-registrert aktor i foredling-industri/sjomat-foredling med 10.201 (Produksjon av saltfisk, tørrfisk og klippfisk). Kjøp og salg samt foredling av fisk, samt hva som står i forbindelse hermed. Kjøp og salg samt foredling av fisk, samt hva som står i forbindelse hermed.",,2026,944541578,https://data.brreg.no/enhetsregisteret/api/enheter/944541578,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.201; ingen Company-rad funnet i lokal DB ved pre-dedup.
1814salmon-as,1814SALMON AS,organisasjon,foredling-industri,sjomat-foredling,NO,"Brreg-registrert aktor i foredling-industri/sjomat-foredling med 10.203 (Frysing og videre bearbeiding av fisk, skalldyr og bløtdyr). Bearbeiding av laks. Slakting, bearbeiding og konservering av fisk og fiskevarer ellers, samt engroshandel med fisk, skalldyr og bløtdyr.",,2026,929369661,https://data.brreg.no/enhetsregisteret/api/enheter/929369661,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg API validert aktiv enhet 2026-07-01; NACE 10.203; ingen Company-rad funnet i lokal DB ved pre-dedup.
