node_id,name,node_type,domain,subdomain,country,description,key_people,scale_metric_year,org_nr,locator_url,sourceClass,verificationStatus,confidence,accessedAt,notes
stiftelsen-norsk-mat,STIFTELSEN NORSK MAT,organisasjon,regenerativ-praksis,jordhelse-karbon,NO,"Merke- og kunnskapsaktør bak økologisk.no med formidling om jordhelse, levende jord og økologiske dyrkingssystemer.",,2026,990675627,https://okologisk.no/artikler/hva-er-jordhelse/,primary,machine_verified,middels,2026-07-01,"Kunnskaps-/formidlingsrolle; ikke måleprogram eller produksjonsaktør."
norges-vel,DET KONGELIGE SELSKAP FOR NORGES VEL,organisasjon,regenerativ-praksis,jordhelse-karbon,NO,"Kompetanse- og utviklingsaktør med kurs og nettverk for jordfruktbarhet, jordbiologi og jordhelse.",,2026,965208739,https://www.norgesvel.no/aktuelt/kurs-i-jordfruktbarhet,primary,machine_verified,hoy,2026-07-01,"Egen side dokumenterer kurs-/kompetanserolle; effekt og deltakeromfang er ikke importert."
regenerativt-norge,REGENERATIVT NORGE,organisasjon,regenerativ-praksis,jordhelse-karbon,NO,"Nasjonal regenerativ organisasjon som bruker Holistic Management og EOV som jord- og økosystemhelseverktøy.",,2026,926330381,https://www.regenerativtnorge.no/eov/,primary,machine_verified,hoy,2026-07-01,"EOV-/organisasjonsrolle dokumenteres; antall norske EOV-verifiserte gårder skal ikke overclaim-es."
klimasmart-landbruk,Klimasmart Landbruk,prosjekt,regenerativ-praksis,jordhelse-karbon,NO,"Bransjeprosjekt og kompetanseplattform rundt klimaarbeid på gårdsnivå; relevant til modellert jordkarbon og klimatiltak.",,2026,,https://klimasmartlandbruk.no/,primary,needs_review,middels,2026-07-01,"Rollen er klimaverktøy/kompetanse; ikke feltmålt jordkarbonbaseline."
klimakalkulatoren,Bondens klimakalkulator,prosjekt,regenerativ-praksis,jordhelse-karbon,NO,"Digitalt gårdsverktøy for klimaberegning; relevant fordi jordkarbon i praksis ofte håndteres modellert, ikke målt.",,2026,,https://klimasmartlandbruk.no/klimakalkulatoren/,primary,needs_review,middels,2026-07-01,"Må ikke omtales som målt jordkarbon; importeres som beregnings-/rådgivingsnode."
nibio-rekorn,REKORN - NIBIO,prosjekt,regenerativ-praksis,jordhelse-karbon,NO,"NIBIO-prosjekt om regenerative dyrkingsmetoder i korn og risiko for soppsjukdommer.",,2026,,https://www.nibio.no/prosjekter/rekorn-kan-regenerative-dyrkingsmetoder-bidra-til-a-redusere-risiko-for-soppsjukdommer-i-korn,primary,machine_verified,hoy,2026-07-01,"Prosjekt løper; ikke bruk som ferdig konklusjon om regenerative effekter."
norsok-caround,C-arouNd - NORSØK,prosjekt,regenerativ-praksis,jordhelse-karbon,NO,"NORSØK-prosjekt om soil conservation og regenerative practices for karbonbinding og reduserte utslipp.",,2026,,https://www.norsok.no/prosjekter/2023/refining-soil-conservation-and-regenerative-practices-to-enhance-carbon-sequestration-and-reduce-greenhouse-gas-emissions,primary,machine_verified,hoy,2026-07-01,"Prosjektlokator dokumenterer tema; representativitet for norsk jordbruk er ikke etablert."
terranordica,TERRA NORDICA - NIBIO,prosjekt,regenerativ-praksis,jordhelse-karbon,NO,"Nordisk partnerskap for jordhelse og agroøkologi mot EU Soil Mission; relevant kunnskapsnode.",,2026,,https://www.nibio.no/en/projects/terranordica-nordic-partnership-for-soil-health-and-agroecology,primary,machine_verified,hoy,2026-07-01,"Nordisk prosjekt-/partnerskapsnode; ikke nasjonal produksjons- eller effektmåling."
jordhelse-as,JORDHELSE AS,organisasjon,regenerativ-praksis,jordhelse-karbon,NO,"Brreg-registrert jordhelse-/gjødselaktør med NACE 20.150 Produksjon av gjødsel og nitrogenforbindelser.",,2026,926019740,https://data.brreg.no/enhetsregisteret/api/enheter/926019740,registry_snapshot,machine_verified,middels,2026-07-01,"Brreg bekrefter juridisk enhet og NACE; faktisk jordhelse-/karbonrolle må etterkontrolleres."
seafertil-as,SEAFERTIL AS,organisasjon,regenerativ-praksis,jordhelse-karbon,NO,"Norsk produsent av tang-/tarebaserte og mikrobielle produkter for jordhelse, plantevekst og biologisk aktivitet.",,2026,933576418,https://www.seafertil.com/product-info-english,primary,machine_verified,middels,2026-07-01,"Input-/produktrolle; ikke bruk som dokumentasjon på gårdsnivåeffekt eller karbonbinding."
